T,TM,Tm,H,PP,VV,V,VM,NH3
29.7,35.1,26.6,77,3.05,6.3,2.6,7.6,2.773333333
29.7,35.1,26.6,77,3.05,6.3,2.6,7.6,2.773333333
27.1,35.1,22.9,86,34.04,5.5,2.2,7.6,2.97
27.1,35.1,22.9,86,34.04,5.5,2.2,7.6,2.85
28.5,33.3,25,79,3.05,6,2,5.4,2.5
28.5,33.3,25,79,3.05,6,2,5.4,2.39
26.6,32.9,23.9,83,1.02,5.5,2.2,5.4,2.22
26.6,32.9,23.9,83,1.02,5.5,2.2,5.4,2.22
28.1,32.8,23.5,74,27.94,6.9,2.4,5.4,2.23
28.1,32.8,23.5,74,27.94,6.9,2.4,5.4,2.5
28.9,32.8,24.5,76,0,6.3,3.9,9.4,2.84
28.9,32.8,24.5,76,0,6.3,3.9,9.4,3.13
29.2,33.8,25.3,75,0,6.9,2.6,11.1,2.73
29.2,33.8,25.3,75,0,6.9,2.6,11.1,2.65
27.4,33.7,23.6,85,1.02,6.3,1.5,7.6,3.06
27.4,33.7,23.6,85,1.02,6.3,1.5,7.6,3.15
25.4,33.3,23,91,14.99,4,3.5,11.1,3.22
25.4,33.3,23,91,14.99,4,3.5,11.1,2.87
26.9,33.6,21.5,78,0,6.6,0,7.3,2.38
26.9,33.6,21.5,78,0,6.6,0,7.3,2.53
26.3,32.5,24.2,83,1.02,6.3,3.3,5.4,1.73
26.3,32.5,24.2,83,1.02,6.3,3.3,5.4,2.27
26.8,32.3,23.4,87,4.06,5.5,0,7.3,2.78
26.8,32.3,23.4,87,4.06,5.5,0,8.48,2.58
29.6,34.2,25.5,75,0,6.9,2.8,5.4,2.41
29.6,34.2,25.5,75,0,6.9,2.8,5.4,2.34
29.7,34.2,25.6,76,0,6.9,4.4,11.1,2.35
29.7,34.2,25.6,76,0,6.9,4.4,11.1,2.77
29.8,34,26.2,69,0,7.4,3,9.4,2.64
29.8,34,26.2,69,0,7.4,3,9.4,4.33
28.9,34,26.2,80,0,6.9,2,5.4,4.13
28.9,34,26.2,80,0,6.9,2,5.4,3.53
28.4,34,25.7,77,0.25,6.9,3,11.1,3.32
28.4,34,25.7,77,0.25,6.9,3,11.1,4.74
28.2,34,25.5,82,0.1,6,2.4,9.4,5.19
28.2,34,25.5,82,13.87,6,2.4,9.4,5.17
26.9,31,24.4,91,17.02,5.5,1.5,11.1,5.08
26.9,31,24.4,91,17.02,5.5,1.5,11.1,4.06
28.5,32.5,24.2,80,6.1,6.9,4.8,9.4,4.15
28.5,32.5,24.2,80,6.1,6.9,4.8,9.4,4.36
28.3,32.5,24.6,85,23.11,6.3,2.8,7.6,4.86
28.3,32.5,24.6,85,23.11,6.3,2.8,7.6,4.21
25.9,31,23.8,94,0.51,4.8,4.4,7.6,4.03
25.9,31,23.8,94,0.51,4.8,4.4,7.6,4.04
28.5,32,23.4,84,40.89,6.9,4.8,11.1,4
28.5,32,23.4,84,40.89,6.9,4.8,11.1,4.06
28.8,32,27,88,0,6.3,5.2,11.1,4.03
28.8,32,27,88,0,6.3,5.2,11.1,3.8
29,32.8,25.3,84,17.02,6.9,0,12.025,4.18
29,32.8,25.3,84,17.02,6.9,0,12.025,6.27
29.3,32.8,26.7,83,0,6.3,6.1,11.1,5.93
29.3,32.8,26.7,83,0,6.3,6.1,11.1,6.2
29.7,34.1,26.4,78,0,6.3,6.3,14.8,6.47
29.7,34.1,26.4,78,0,6.3,6.3,14.8,4.84
27.4,33.2,25.2,90,4.06,4.8,1.7,7.6,4.17
27.4,33.2,25.2,90,4.06,4.8,1.7,7.6,3.82
26.7,31.2,24.8,88,14.99,6.3,2.8,9.4,3.68
26.7,31.2,24.8,88,14.99,6.3,2.8,9.4,4.08
28.9,32.8,24.4,81,0,6.9,2.6,7.6,5.17
28.9,32.8,24.4,81,0,6.9,2.6,7.6,4.46
28.3,33,24.6,85,0,6.8,3.1,7.6,4.85
28.3,33,24.6,85,0,6.8,3.1,7.6,5.1
28.4,32.7,24,83,0,6.9,3,7.6,5.07
28.4,32.7,24,83,0,6.9,3,7.6,5.5
26.6,32.6,24,90,48.01,5.5,1.1,5.4,5.43
26.6,32.6,24,90,48.01,5.5,1.1,5.4,4.63
28.6,32.6,24,79,6.1,7.7,5,9.4,4.19
28.6,32.6,24,79,6.1,7.7,5,9.4,4.77
28.2,33,24.4,77,0.51,7.7,7,18.3,4.23
28.2,33,24.4,77,0.51,7.7,7,18.3,3.99
26.6,31.9,24.2,89,16,6,5.4,11.1,3.64
26.6,31.9,24.2,89,16,6,5.4,11.1,3.81
26.9,31.9,24.6,90,11.94,6.3,6.1,16.5,9.65
26.9,31.9,24.6,90,11.94,6.3,6.1,16.5,9.65
28.6,31,24.7,87,17.02,6.9,9.4,11.1,11.35
28.6,31,24.7,87,17.02,6.9,9.4,11.1,11.16
28.6,31.8,26,87,0,6.9,9.6,14.8,12.28
28.6,31.8,26,87,0,6.9,9.6,14.8,10.85
28.6,31.8,25.8,87,6.1,6.3,7.6,14.8,8.9
28.6,31.8,25.8,87,6.1,6.3,7.6,14.8,7.31
27.3,31.5,24.4,89,14.99,6.3,8,18.3,7.4
27.3,31.5,24.4,89,14.99,6.3,8,18.3,8.03
26.2,31.5,23.6,91,22.1,5.3,7.2,14.8,8.01
26.2,31.5,23.6,91,22.1,5.3,7.2,14.8,7.14
24.5,30.7,22.9,96,28.96,3.5,4.4,14.8,6.56
24.5,30.7,22.9,96,28.96,3.5,4.4,14.8,6.14
28.7,32.2,26,82,0,6.9,6.9,18.3,6.16
28.7,32.2,26,82,0,6.9,6.9,18.3,6.6
28.8,32.5,26.2,81,2.03,6.9,5.6,11.1,6.23
28.8,32.5,26.2,81,2.03,6.9,5.6,11.1,6.11
28.4,32.5,25.6,80,0,6.9,8.9,20.6,5.83
28.4,32.5,25.6,80,0,6.9,8.9,20.6,5.38
27.9,32.8,25.2,82,0,6.9,8.5,20.6,5.05
27.9,32.8,25.2,82,0,6.9,8.5,20.6,9.86
28.3,32.8,25,81,0,6.9,7.4,9.4,10.06
28.3,32.8,25,81,0,6.9,7.4,9.4,9.19
27.2,32,24.4,82,2.03,6.3,8.5,18.3,9.12
27.2,32,24.4,82,2.03,6.3,8.5,18.3,10.6
28.4,33.2,24.9,79,0,6.9,11.9,22.2,9.57
28.4,33.2,24.9,79,0,6.9,11.9,22.2,8.34
28.4,33.2,25.2,81,0,6.9,7.6,13,9.27
28.4,33.2,25.2,81,0,6.9,7.6,13,11.36
27.1,32.3,25,87,0.25,6.3,10.9,20.6,9.93
27.1,32.3,25,87,0.25,6.3,10.9,20.6,11.15
25.9,31.4,24.2,87,0.25,6.9,8.1,14.8,11.25
25.9,31.4,24.2,87,0.25,6.9,8.1,14.8,10.54
26.7,31,23.5,86,0.76,6.3,5.4,7.6,10.15
26.7,31,23.5,86,0.76,6.3,5.4,7.6,11.01
27.2,31.2,24.1,86,0,7.7,9.1,14.8,10.88
27.2,31.2,24.1,86,0,7.7,9.1,14.8,7.89
27.6,32.1,24.4,81,0,7.7,8.5,14.8,7.09
27.6,32.1,24.4,81,0,7.7,8.5,14.8,7.43
27.3,32,24.5,80,0,6.9,9.1,14.8,6.23
27.3,32,24.5,80,0,6.9,9.1,14.8,6.37
27.7,32.6,24.1,77,0,6.9,8.9,14.8,6.73
27.7,32.6,24.1,77,0,6.9,8.9,14.8,7.53
27.6,31.1,25,85,0,6.9,5.9,11.1,9.28
27.6,31.1,25,85,0,6.9,5.9,11.1,9.1
28,32.6,25.4,80,0,6.9,8.1,9.4,9.12
28,32.6,25.4,80,0,6.9,8.1,9.4,10.24
27.9,32.6,24.2,77,0,6.9,7,11.1,9.42
27.9,32.6,24.2,77,0,6.9,7,11.1,8.35
27.5,32.4,24.7,82,0.25,6.9,7,14.8,9.33
27.5,32.4,24.7,82,0.25,6.9,7,14.8,7.65
28.4,32.4,25.2,82,2.03,6.9,8.5,22.2,6.62
28.4,32.4,25.2,82,2.03,6.9,8.5,22.2,7.78
28.1,32.4,25.3,82,0,6.9,5.6,9.4,6.94
28.1,32.4,25.3,82,0,6.9,5.6,9.4,5.49
27.8,32.5,24.5,78,0.25,6.3,7.6,11.1,6.18
27.8,32.5,24.5,78,0.25,6.3,7.6,11.1,5.91
27.8,32,24.5,79,1.02,5.5,8.1,11.1,5.89
27.8,32,24.5,79,1.02,5.5,8.1,11.1,3.97
27.9,32,23.8,79,5.08,6.9,8.7,11.1,8.29
27.9,32,23.8,79,5.08,6.9,8.7,11.1,7.38
28.1,32.6,25.2,79,0,6.9,11.1,18.3,6.82
28.1,32.6,25.2,79,0,6.9,11.1,18.3,5.81
28.1,33.2,24.2,81,8.89,6.3,3.7,11.1,4.84
28.1,33.2,24.2,81,8.89,6.3,3.7,11.1,4.22
27.7,32,25,86,5.08,6.9,2,5.4,4.92
27.7,32,25,86,5.08,6.9,2,5.4,5.96
28.3,32,25.3,83,5.08,6.4,2.6,9.4,5.38
28.3,32,25.3,83,5.08,6.4,2.6,9.4,5.45
28.2,33.1,24.9,78,0,7.7,6.9,9.4,8.94
28.2,33.1,24.9,78,0,7.7,6.9,9.4,8.47
28.3,33.1,24.6,74,0,7.7,7.4,14.8,7.17
28.3,33.1,24.6,74,0,7.7,7.4,14.8,6.63
28.6,33.2,24.4,74,0,6.9,6.5,14.8,6.34
28.6,33.2,24.4,74,0,6.9,6.5,14.8,6.59
29.1,34,25.5,75,0,6.9,6.3,7.6,7.78
29.1,34,25.5,75,0,6.9,6.3,7.6,7.37
29.4,34.1,25.5,76,0,6.9,9.1,14.8,7.39
29.4,34.1,25.5,76,0,6.9,9.1,14.8,7.27
29.3,34.4,25.5,75,0,6.9,8.1,11.1,6.86
29.3,34.4,25.5,75,0,6.9,8.1,11.1,8.57
29.3,34.5,25.4,75,0,7.4,7.4,11.1,7.492
29.3,34.5,25.4,75,0,7.4,7.4,11.1,8.06
26.6,31.2,24.5,85,1.02,6.9,3,18.3,7.58
26.6,31.2,24.5,85,1.02,6.9,3,18.3,6.49
27.3,32.2,22.3,82,7.11,6.3,3.1,7.6,6.34
27.3,32.2,22.3,82,7.11,6.3,3.1,7.6,5.54
25.9,32.2,23.8,90,51.05,4.5,0.4,3.5,5.51
25.9,32.2,23.8,90,51.05,4.5,0.4,3.5,6.03
28.3,33,25,79,0.25,6.9,3.1,9.4,7.11
28.3,33,25,79,0.25,6.9,3.1,9.4,6.97
28.5,33,24.2,79,0,6.8,2,9.4,6.99
28.5,33,24.2,79,0,6.8,2,9.4,5.51
27.2,32.5,25.2,87,3.05,6.3,4.6,11.1,6.04
27.2,32.5,25.2,87,3.05,6.3,4.6,11.1,5.68
27.3,31.2,24.8,87,7.87,6.9,5.7,25.9,5.21
27.3,31.2,24.8,87,7.87,6.9,5.7,25.9,4.27
27.8,31.5,24.8,86,7.11,6.9,8.9,22.2,3.63
27.8,31.5,24.8,86,7.11,6.9,8.9,22.2,4.69
28.3,32.5,25,83,0,7.7,4.6,11.1,4.97
28.3,32.5,25,83,0,7.7,4.6,11.1,5.47
28.2,33.2,24.9,89,1.02,6.9,3,5.4,5.31
28.2,33.2,24.9,89,1.02,6.9,3,5.4,3.66
28.6,33.2,24.3,87,35.05,6.9,3.5,7.6,4.15
28.6,33.2,24.3,87,35.05,6.9,3.5,7.6,5.47
27,32.8,24.8,92,1.02,6.9,3,7.6,5.71
27,32.8,24.8,92,1.02,6.9,3,7.6,4.87
27,32,24.6,91,4.06,6.9,2.8,7.6,4.58
27,32,24.6,91,4.06,6.9,2.8,7.6,4.23
27.1,32,24.4,86,5.08,6.3,1.9,7.6,5.2
27.1,32,24.4,86,5.08,6.3,1.9,7.6,5.18
27.7,32.3,24,85,0.51,6.9,3.9,7.6,4.77
27.7,32.3,24,85,0.51,6.9,3.9,7.6,4.49
27.7,32.4,24.6,87,0,6.9,1.1,5.4,6.25
27.7,32.4,24.6,87,0,6.9,1.1,5.4,5.94
26.7,32.4,24,93,6.1,6.3,3.5,9.4,5.34
26.7,32.4,24,93,6.1,6.3,3.5,9.4,4.08
26.2,31.2,23.8,88,60.96,5.3,1.3,5.4,3.87
26.2,31.2,23.8,88,60.96,5.3,1.3,5.4,4.21
27.4,32.4,24.2,89,16,5.5,0.4,3.5,4.08
27.4,32.4,24.2,89,16,5.5,0.4,3.5,4.47
27.2,31.7,24.7,90,3.05,4.8,0.7,5.4,4.81
27.2,31.7,24.7,90,3.05,4.8,0.7,5.4,5.08
26.7,31.7,25,89,0,6.8,0.4,3.5,4.97
26.7,31.7,25,89,0,6.8,0.4,3.5,4.61
27.2,32.3,25,91,2.03,5.3,1.3,3.5,4.31
27.2,32.3,25,91,2.03,5.3,1.3,3.5,4.63
27.9,32.3,25.1,91,0.51,6.9,0,3.975,3.98
27.9,32.3,25.1,91,0.51,6.9,0,3.975,3.7
27.7,34,25,87,10.92,6.9,1.3,5.4,5.17
27.7,34,25,87,10.92,6.9,1.3,5.4,3.85
26.1,31.4,23.8,93,23.88,6.9,1.7,7.6,4.23
26.1,31.4,23.8,93,23.88,6.9,1.7,7.6,4.07
27.3,31.8,23.6,84,3.05,5.5,1.1,5.4,3.96
27.3,31.8,23.6,84,3.05,5.5,1.1,5.4,4.44
27.7,31.8,24.7,86,0,5.5,3.5,9.4,3.72
27.7,31.8,24.7,86,0,5.5,3.5,9.4,3.99
25.8,31,23.5,94,108.97,4.8,0.4,3.5,3.93
25.8,31,23.5,94,108.97,4.8,0.4,3.5,3.85
25.6,28.1,24.3,95,1.02,4.8,0.9,7.6,3.21
25.6,28.1,24.3,95,1.02,4.8,0.9,7.6,3.42
25.8,28.8,23.3,93,24.89,6.9,0.4,3.5,3.41
25.8,28.8,23.3,93,24.89,6.9,0.4,3.5,3.14
27.8,32.4,23.7,85,5.08,6.3,5,7.6,2.83
27.8,32.4,23.7,85,5.08,6.3,5,7.6,3.24
26.2,32.1,24,92,14.99,4.8,0.2,1.9,3.37
26.2,32.1,24,92,14.99,4.8,0.2,1.9,3.41
26.3,31.5,23.6,92,40.89,6.8,1.1,7.6,2.91
26.3,31.5,23.6,92,40.89,6.8,1.1,7.6,3.45
26.3,30.4,24.4,91,4.06,6.8,1.7,7.6,3.67
26.3,30.4,24.4,91,4.06,6.8,1.7,7.6,3.76
24.7,32,23.9,95,8.89,4,3.5,7.6,3.1
24.7,32,23.9,95,8.89,4,3.5,7.6,2.83
26.6,29,23.4,89,7.87,6.9,0,7.6,2.92
26.6,29,23.4,89,7.87,6.9,0,4,2.66
25.2,29,24.2,95,0,5,1.5,5.4,2.63
25.2,29,24.2,95,0,5,1.5,5.4,2.9
26.8,32.3,24.4,88,33.02,5.5,0.2,1.9,3.11
26.8,32.3,24.4,88,33.02,5.5,0.2,1.9,3.55
27.1,33,23.6,85,0,6.9,2.2,5.4,4.38
27.1,33,23.6,85,0,6.9,2.2,5.4,3.81
28,33,24.4,83,1.02,6.3,1.3,5.4,3.65
28,33,24.4,83,1.02,6.3,1.3,5.4,3.32
28.2,32.7,24.9,83,0,6.9,1.3,5.4,3.27
28.2,32.7,24.9,83,0,6.9,1.3,5.4,3.57
27.8,32.9,23.2,81,0,6.9,1.5,5.4,3.65
27.8,32.9,23.2,81,0,6.9,1.5,5.4,1.78
27.8,32,24.8,81,0,4.2,2.2,5.4,2.28
27.8,32,24.8,81,0,4.2,2.2,5.4,3.99
26.9,31.7,24.5,89,0.51,4.8,1.3,3.5,4.65
26.9,31.7,24.5,89,0.51,4.8,1.3,3.5,4.28
25.9,30.4,24,91,20.07,5.5,0.4,3.5,2.75
25.9,30.4,24,91,20.07,5.5,0.4,3.5,2.12
27.2,32.3,23.7,87,4.06,6.3,1.1,5.4,3.52
27.2,32.3,23.7,87,4.06,6.3,1.1,5.4,4.01
26.8,30.6,24.3,89,7.11,4.8,1.5,7.6,3.44
26.8,30.6,24.3,89,7.11,4.8,1.5,7.6,3.65
25.1,30.6,24,96,13.97,3.7,0.4,3.5,3.44
25.1,30.6,24,96,13.97,3.7,0.4,3.5,3.04
28.3,33.2,24,83,7.87,6.3,1.1,3.5,2.72
28.3,33.2,24,83,7.87,6.3,1.1,3.5,2.6
27.4,32.6,24.1,85,8.89,6.9,1.1,5.4,2.32
27.4,32.6,24.1,85,8.89,6.9,1.1,5.4,2.67
27.1,32.6,24,86,0,6.9,2,11.1,3.26
27.1,32.6,24,86,0,6.9,2,11.1,2.87
27.6,32.6,23.7,86,27.94,5.5,3.7,14.8,2.36
27.6,32.6,23.7,86,27.94,5.5,3.7,14.8,2.39
25.3,29.2,23.9,91,4.06,4.8,2.8,5.4,2.1
25.3,29.2,23.9,91,4.06,4.8,2.8,5.4,2.12
27.9,33.8,22.8,77,2.03,6.9,2,7.6,1.65
27.9,33.8,22.8,77,2.03,6.9,2,7.6,1.83
27.4,33.8,23.6,80,0,6.9,1.5,7.6,1.97
27.4,33.8,23.6,80,0,6.9,1.5,7.6,1.48
27.2,33.6,21.6,64,0,6.3,2.8,7.6,1.56
27.2,33.6,21.6,64,0,6.3,2.8,7.6,1.54
27.1,33.6,21.6,70,0,6.9,1.1,5.4,1.51
27.1,33.6,21.6,70,0,6.9,1.1,5.4,1.42
28.3,33.6,23.2,68,0,6.9,2.2,14.8,1.84
28.3,33.6,23.2,68,0,6.9,2.2,14.8,2.13
27.875,34.1,22.5,69,0,6.9,1.875,10.65,2.71
27.875,34.1,22.5,69,0,6.9,1.875,10.65,2.53
27.8,35.6,22,70,0,6.9,2,7.6,2.29
27.8,35.6,22,70,0,6.9,2,7.6,2.89
27.9,35.6,22.7,76,0,6.9,1.3,5.4,2.54
27.9,35.6,22.7,76,0,6.9,1.3,5.4,3.13
27.1,34,21.8,71,0,6.9,0,5.95,3.6
27.1,34,21.8,71,0,6.9,0,5.95,4.25
28.1,33.5,23.6,73,0,6.9,0.9,5.4,3.45
28.1,33.5,23.6,73,0,6.9,0.9,5.4,3.03
28.6,34.3,23.7,71,0,6.3,0.4,3.5,2.94
28.6,34.3,23.7,71,0,6.3,0.4,3.5,2.42
28.2,34.3,23.7,73,0,6.9,2.8,7.6,2.48
28.2,34.3,23.7,73,0,6.9,2.8,7.6,2.39
27.6,33.1,23.7,76,0,6.9,0.9,3.5,1.89
27.6,33.1,23.7,76,0,6.9,0.9,3.5,1.98
27.2,32.6,22.2,74,0,6.3,1.1,3.5,1.88
27.2,32.6,22.2,74,0,6.3,1.1,3.5,1.69
27.8,32.4,22.9,69,0,6.6,1.1,4.525,1.72
27.8,32.4,22.9,69,0,6.6,1.1,4.525,1.94
28.1,33.2,22.8,74,0,6.9,1.7,7.6,2.25
28.1,33.2,22.8,74,0,6.9,1.7,7.6,1.99
28.7,33.3,24.8,79,0,6.9,2,7.6,1.91
28.7,33.3,24.8,79,0,6.9,2,7.6,1.99
28.8,33.6,26.2,81,0,6.9,2,7.6,1.84
28.8,33.6,26.2,81,0,6.9,2,7.6,1.72
28.5,33.4,25,79,0,6.9,0.9,3.5,1.79
28.5,33.4,25,79,0,6.9,0.9,3.5,1.73
28.4,33,24.7,73,0,6.9,3.1,7.6,2
28.4,33,24.7,73,0,6.9,3.1,7.6,2
28.3,33.8,25,79,0,6.3,2.4,5.4,1.95
28.3,33.8,25,79,0,6.3,2.4,5.4,1.85
27.6,32.9,22.3,63,0,6.3,1.1,5.4,1.8
27.6,32.9,22.3,63,0,6.3,1.1,5.4,1.82
27.7,33.7,23,67,0,6.9,1.9,3.5,1.77
27.7,33.7,23,67,0,6.9,1.9,3.5,2.13
27.8,33.2,21,67,0,6.3,2,5.4,2.25
27.8,33.2,21,67,0,6.3,2,5.4,2.21
27.2,33.2,22.2,66,0,5.5,2,5.4,1.82
27.2,33.2,22.2,66,0,5.5,2,5.4,1.65
28.2,33,23.8,73,0,4.7,0.9,3.5,1.96
28.2,33,23.8,73,0,4.7,0.9,3.5,1.89
28.7,33.6,25.2,79,0,5.5,2,7.6,1.84
28.7,33.6,25.2,79,0,5.5,2,7.6,2.02
28.6,33.4,25,78,0,5,2,5.4,1.97
28.6,33.4,25,78,0,5,2,5.4,1.8
28.5,33.4,24.2,69,0,5.3,1.1,7.6,1.87
28.5,33.4,24.2,69,0,5.3,1.1,7.6,1.79
29,35,25,75,0,6.3,2,5.4,1.95
29,35,25,75,0,6.3,2,5.4,2.21
28.9,33.5,24.7,73,0,5.5,1.9,5.4,2.13
28.9,33.5,24.7,73,0,5.5,1.9,5.4,2.04
30.4,36.5,26.3,64,0,6.3,0.7,5.4,2.09
30.4,36.5,26.3,64,0,6.3,0.7,5.4,1.56
29.5,35.6,25.4,69,0,6.3,3,7.6,1.88
29.5,35.6,25.4,69,0,6.3,3,7.6,2.19
29.7,35.2,25.7,73,0,7.7,2.4,5.4,2.19
29.7,35.2,25.7,73,0,7.7,2.4,5.4,2.09
29.1,34.2,24.2,69,0,6,1.5,3.5,2.07
29.1,34.2,24.2,69,0,6,1.5,3.5,2.32
29.3,35,25.1,75,0,6.3,0.9,3.5,2.32
29.3,35,25.1,75,0,6.3,0.9,3.5,2.17
29.3,34.6,24.8,68,0,4.8,1.3,3.5,2.31
29.3,34.6,24.8,68,0,4.8,1.3,3.5,2.22
29.7,34.6,24.7,67,0,6.3,1.5,5.4,2.25
29.7,34.6,24.7,67,0,6.3,1.5,5.4,2.28
29.7,34.8,24.4,65,0,6.3,1.9,7.6,2.13
29.7,34.8,24.4,65,0,6.3,1.9,7.6,2.27
29.4,35.6,24.9,67,0,6.3,2.4,7.6,2.44
29.4,35.6,24.9,67,0,6.3,2.4,7.6,2.43
29.4,34,24.9,80,0,6.3,2.2,7.6,2.72
29.4,34,24.9,80,0,6.3,2.2,7.6,2.7
29.3,34.5,25.4,81,0,6.3,2,7.6,2.61
29.3,34.5,25.4,81,0,6.3,2,7.6,2.62
30.1,34.4,25.6,77,0,6.6,1.9,3.5,2.46
30.1,34.4,25.6,77,0,6.6,1.9,3.5,2.39
30.7,34.7,25.8,71,0,6.3,2.2,5.4,2.47
30.7,34.7,25.8,71,0,6.3,2.2,5.4,2.83
29.9,36.5,26.6,75,0,6.3,1.1,3.5,2.76
29.9,36.5,26.6,75,0,6.3,1.1,3.5,3.51
29.4,35.6,26.2,77,0,6.3,1.9,3.5,2.6
29.4,35.6,26.2,77,0,6.3,1.9,3.5,2.5
30.9,34.7,26.8,71,0,6.6,4.3,11.1,2.57
30.9,34.7,26.8,71,0,6.6,4.3,11.1,2.63
30.5,35.5,27.1,77,0,6.9,1.9,5.4,3.08
30.5,35.5,27.1,77,0,6.9,1.9,5.4,3.19
30.4,35,26.9,78,0,6.3,3,5.4,3.02
30.4,35,26.9,78,0,6.3,3,5.4,2.54
30.3,34.7,26.4,72,0,6.3,1.5,5.4,2.65
30.3,34.7,26.4,72,0,6.3,1.5,5.4,2.39
29.8,35.2,25.6,75,0,6.3,1.9,3.5,2.33
29.8,35.2,25.6,75,0,6.3,1.9,3.5,2.5
30.7,34.9,25.8,73,0,6.3,3,7.6,2.53
30.7,34.9,25.8,73,0,6.3,3,7.6,2.39
30.2,34.5,26.6,71,0,6.3,2.6,7.6,2.62
30.2,34.5,26.6,71,0,6.3,2.6,7.6,2.9
30.7,34.6,26.3,71,0,6.3,2.4,5.4,2.69
30.7,34.6,26.3,71,0,6.3,2.4,5.4,2.51
30.8,35,26.3,72,0,6.3,2.6,7.6,2.53
30.8,35,26.3,72,0,6.3,2.6,7.6,2.83
31.2,35,27.3,74,0,6.3,3,7.6,2.58
31.2,35,27.3,74,0,6.3,3,7.6,2.9
30.2,35.5,25.5,76,0,7.4,3.7,7.6,3.83
30.2,35.5,25.5,76,0,7.4,3.7,7.6,3.6
31,36,27.3,74,0,6.3,3,7.6,2.99
31,36,27.3,74,0,6.3,3,7.6,3.15
28,36,26.2,87,0,5.5,1.7,7.6,2.9
28,36,26.2,87,0,5.5,1.7,7.6,2.7
31,35.2,26.8,72,0,6.9,3.3,7.6,2.6
31,35.2,26.8,72,0,6.9,3.3,7.6,2.6
31.2,35.2,28.7,78,0,6.9,4.8,11.1,2.84
31.2,35.2,28.7,78,0,6.9,4.8,11.1,3.21
30.8,35.6,27.7,78,0,5.5,2.6,7.6,2.82
30.8,35.6,27.7,78,0,5.5,2.6,7.6,2.39
30.8,34.9,27.4,75,0,6.3,2.2,9.4,3.08
30.8,34.9,27.4,75,0,6.3,2.2,9.4,3.22
28.9,35,27,85,0,5.5,0.4,3.5,2.83
28.9,35,27,85,0,5.5,0.4,3.5,2.98
29.7,33.6,26,82,0,6.3,1.1,5.4,3.14
29.7,33.6,26,82,0,6.3,1.1,5.4,3.16
30.7,35.2,28.1,76,0,6.9,7.2,11.1,3.18
30.7,35.2,28.1,76,0,6.9,7.2,11.1,2.72
30.9,35,27.4,77,0,6.9,4.6,11.1,2.65
30.9,35,27.4,77,0,6.9,4.6,11.1,2.43
31.1,35.6,28.2,75,0,6.9,0.7,5.4,2.53
31.1,35.6,28.2,75,0,6.9,0.7,5.4,3.25
30.4,35.4,25.6,77,0,6.3,3,5.4,2.8
30.4,35.4,25.6,77,0,6.3,3,5.4,2.68
31,35.2,27.4,76,0,6.9,4.1,9.4,2.79
31,35.2,27.4,76,0,6.9,4.1,9.4,3.05
31.2,35.5,27.6,73,0,6.9,4.8,11.1,5.39
31.2,35.5,27.6,73,0,6.9,4.8,11.1,2.71
30.9,35.2,27.7,74,0,6.3,2.6,11.1,3.48
30.9,35.2,27.7,74,0,6.3,2.6,11.1,2.8
31.2,35.4,27,73,0,6.9,3.3,7.6,2.73
31.2,35.4,27,73,0,6.9,3.3,7.6,2.56
30.2,36,27.8,77,0,6.9,3.1,7.6,2.48
30.2,36,27.8,77,0,6.9,3.1,7.6,3.47
28.4,34,25.5,84,0,5.5,4.6,9.4,4.52
28.4,34,25.5,84,0,5.5,4.6,9.4,5.26
28.4,34,23.7,84,0,5.8,5.4,7.6,5.76
28.4,34,23.7,84,0,5.8,5.4,7.6,6.15
25.9,34.6,23,94,0,4,1.7,7.6,5.62
25.9,34.6,23,94,0,4,1.7,7.6,5.3
26.8,32.4,23.7,91,0,4.8,4.3,11.1,5.33
26.8,32.4,23.7,91,0,4.8,4.3,11.1,4.71
25.8,32.2,23.8,95,0,3.5,3.1,7.6,3.92
25.8,32.2,23.8,95,0,3.5,3.1,7.6,5.04
29.4,32.5,25,81,0,6.3,4.1,9.4,3.58
29.4,32.5,25,81,0,6.3,4.1,9.4,4.24
27.3,32.2,25.6,89,0,4,4.1,11.1,3.88
27.3,32.2,25.6,89,0,4,4.1,11.1,3.44
29.2,32,25.2,79,0,6.9,4.1,7.6,3.3
29.2,32,25.2,79,0,6.9,4.1,7.6,3.41
27.6,33.5,25.6,87,0,4,3,9.4,3.43
27.6,33.5,25.6,87,0,4,3,9.4,3.29
27.2,32,25.2,84,0,4.8,5.2,9.4,3.67
27.2,32,25.2,84,0,4.8,5.2,9.4,4.23
28,32.5,24.6,79,0,6.9,6.9,14.8,5.34
28,32.5,24.6,79,0,6.9,6.9,14.8,5.75
26.9,32.5,24.7,86,0,5.5,5.4,11.1,5.48
26.9,32.5,24.7,86,0,5.5,5.4,11.1,5.12
28.1,32.5,24.1,79,0,6.9,4.8,11.1,4.71
28.1,32.5,24.1,79,0,6.9,4.8,11.1,4.95
26.6,32.1,25.2,95,0,5.5,1.3,5.4,5.79
26.6,32.1,25.2,95,0,5.5,1.3,5.4,5.49
25.6,30.2,25,94,0,4,8.3,22.2,4.2
25.6,30.2,25,94,0,4,8.3,22.2,3.83
26.1,29.5,24.2,94,0,4,4.6,18.3,3.75
26.1,29.5,24.2,94,0,4,4.6,18.3,3.76
27.8,31,23.6,87,0,5.5,4.6,7.6,3.87
27.8,31,23.6,87,0,5.5,4.6,7.6,4.01
28.1,31.6,24.6,87,0,5.5,5.2,11.1,3.66
