T,TM,Tm,H,PP,VV,V,VM,Toluene
31.2,37,24,43,0,3.2,11.9,20.6,0
31.2,37,24,43,0,3.2,11.9,20.6,0
30.8,35,25.4,52,0,4,11.9,20.6,0
30.8,35,25.4,52,0,4,11.9,20.6,0
29.1,32.9,23.4,73,0,3.2,11.3,24.1,0
29.1,32.9,23.4,73,0,3.2,11.3,24.1,0
29.4,34,22.8,68,0,3.5,10.6,22.2,0
29.4,34,22.8,68,0,3.5,10.6,22.2,0
29.8,34,22.2,65,0,3.4,11.5,22.2,0
29.8,34,22.2,65,0,3.4,11.5,22.2,0
30.7,34,25,66,0,3.7,10.9,22.2,0
30.7,34,25,66,0,3.7,10.9,22.2,0
29.9,32.9,26,72,0,3.7,10.7,22.2,0
29.9,32.9,26,72,0,3.7,10.7,22.2,0
29,32.2,25.3,74,0,4.2,11.9,24.1,0
29,32.2,25.3,74,0,4.2,11.9,24.1,0
29,32.2,24,68,0,4,9.6,20.6,0
29,32.2,24,68,0,4,9.6,20.6,0
29.8,33.2,22.6,69,0,4,10.9,20.6,0
29.8,33.2,22.6,69,0,4,10.9,20.6,0
33,38,25.4,47,0,3.7,13.1,24.1,0
33,38,25.4,47,0,3.7,13.1,24.1,0
29.9,33.5,25,72,0,4.2,11.3,22.2,0
29.9,33.5,25,72,0,4.2,11.3,22.2,0
30.2,34,25.6,72,0,3.7,11.1,22.2,0
30.2,34,25.6,72,0,3.7,11.1,22.2,0
30.2,34,24.8,71,0,4.5,8.9,24.1,0
30.2,34,24.8,71,0,4.5,8.9,24.1,0
29.9,32.5,25.1,72,0,4.5,11.5,24.1,0
29.9,32.5,25.1,72,0,4.5,11.5,24.1,0
30.2,33.2,26.2,72,0,4.3,12,24.1,0
30.2,33.2,26.2,72,0,4.3,12,24.1,0
30.1,33.2,26.5,73,0,5.1,9.8,24.1,0
30.1,33.2,26.5,73,0,5.1,9.8,24.1,0
30.8,33.5,26.5,74,0,3.9,12.4,22.2,0
30.8,33.5,26.5,74,0,3.9,12.4,22.2,0
31.2,33.7,27.4,73,0,4.2,11.7,27.8,0
31.2,33.7,27.4,73,0,4.2,11.7,27.8,0
30.9,33.9,25.8,76,0,5,12,24.1,0
30.9,33.9,25.8,76,0,5,12,24.1,0
31.2,34,28.6,74,0,3.9,16.9,22.2,0
31.2,34,28.6,74,0,3.9,16.9,22.2,0
31.4,34.4,29.2,73,0,4.2,17.4,22.2,0
31.4,34.4,29.2,73,0,4.2,17.4,22.2,0
31.3,34.5,29,73,0,3.9,17.6,24.1,0
31.3,34.5,29,73,0,3.9,17.6,24.1,0
31.4,35,29.2,73,0,4.7,16.9,24.1,0
31.4,35,29.2,73,0,4.7,16.9,24.1,0
31.6,35.2,29,70,0,4.3,15.6,24.1,0
31.6,35.2,29,70,0,4.3,15.6,24.1,0
31.6,35,28.8,70,0,4.5,15,22.2,0
31.6,35,28.8,70,0,4.5,15,22.2,0
32.1,35,27.7,68,0,4.5,14.3,25.9,0
32.1,35,27.7,68,0,4.5,14.3,25.9,0
32,34,29,67,0,4.3,13.5,81.3,0
32,34,29,67,0,4.3,13.5,81.3,0
32.2,35,29,66,0,4.5,14.6,27.8,0
32.2,35,29,66,0,4.5,14.6,27.8,0
31.9,34.7,28,68,0,4.8,16.7,27.8,0
31.9,34.7,28,68,0,4.8,16.7,27.8,0
31.6,34,28.6,73,0,4,15.4,24.1,0
31.6,34,28.6,73,0,4,15.4,24.1,0
31.8,35,28.6,70,0,4,17,25.9,0
31.8,35,28.6,70,0,4,17,25.9,0
31.9,34.6,29,70,0,4.2,15.6,24.1,0
31.9,34.6,29,70,0,4.2,15.6,24.1,0
31.8,35,29,71,0,3.4,19.1,27.8,0
31.8,35,29,71,0,3.4,19.1,27.8,0
31.4,34.7,28.8,72,0,2.7,18.9,27.8,0
31.4,34.7,28.8,72,0,2.7,18.9,27.8,0
31.3,33.7,27.6,74,0,3.5,17.6,25.9,0
31.3,33.7,27.6,74,0,3.5,17.6,25.9,0
28.8,32,25,80,0,2.4,12,22.2,0
28.8,32,25,80,0,2.4,12,22.2,0
27.7,29.2,23.2,87,0,2.9,9.4,16.5,0
27.7,29.2,23.2,87,0,2.9,9.4,16.5,0
28.1,31.6,23.9,86,0,3.5,13.1,22.2,0
28.1,31.6,23.9,86,0,3.5,13.1,22.2,0
26.7,28,24.3,92,0,2.1,14.1,22.2,0
26.7,28,24.3,92,0,2.1,14.1,22.2,0
26.6,29.5,23.4,90,0,2.4,14.6,22.2,0
26.6,29.5,23.4,90,0,2.4,14.6,22.2,0
27.1,29,24.4,92,0,1.8,12.4,22.2,0
27.1,29,24.4,92,0,1.8,12.4,22.2,0
27.8,30,23.6,92,0,1.8,15,24.1,0
27.8,30,23.6,92,0,1.8,15,24.1,0
27.2,28,24.6,94,0,1.8,18.1,31.7,0
27.2,28,24.6,94,0,1.8,18.1,31.7,0
27.9,30,24.8,92,0,2.1,18.1,29.4,0
27.9,30,24.8,92,0,2.1,18.1,29.4,0
28.9,30,25.9,83,0,3.1,16.9,22.2,0
28.9,30,25.9,83,0,3.1,16.9,22.2,0
28.4,29,27,86,0,2.7,19.3,25.9,0
28.4,29,27,86,0,2.7,19.3,25.9,0
28.8,30,25.4,83,0,2.7,18.5,31.7,0
28.8,30,25.4,83,0,2.7,18.5,31.7,0
28.2,30.5,24,84,0,2.9,17.2,27.8,0
28.2,30.5,24,84,0,2.9,17.2,27.8,0
27,30.5,25,90,0,2.9,13.1,25.9,0
27,30.5,25,90,0,2.9,13.1,25.9,0
28.2,31.5,24.3,84,0,3.2,14.6,24.1,0
28.2,31.5,24.3,84,0,3.2,14.6,24.1,0
26.4,28,23.4,91,0,2.4,13.7,25.9,0
26.4,28,23.4,91,0,2.4,13.7,25.9,0
27.5,30,24,86,0,2.9,12.6,24.1,0
27.5,30,24,86,0,2.9,12.6,24.1,0
26.1,27.7,23.7,90,0,2.4,7,22.2,0
26.1,27.7,23.7,90,0,2.4,7,22.2,0
27.7,29.5,24.7,86,0,3.4,9.1,18.3,0
27.7,29.5,24.7,86,0,3.4,9.1,18.3,0
26.4,28,25,90,0,2.6,8,20.6,0
26.4,28,25,90,0,2.6,8,20.6,0
25.9,29,23.4,90,0,2.7,9.3,14.8,0
25.9,29,23.4,90,0,2.7,9.3,14.8,0
26.5,28,25,94,0,2.1,14.3,24.1,0
26.5,28,25,94,0,2.1,14.3,24.1,0
27,28,23.2,90,0,2.6,22,35.2,0
27,28,23.2,90,0,2.6,22,35.2,0
27.8,28,24.6,85,0,2.7,19.8,33.5,0
27.8,28,24.6,85,0,2.7,19.8,33.5,0
27.9,29,25,86,0,2.4,22.2,33.5,0
27.9,29,25,86,0,2.4,22.2,33.5,0
28.4,30,25.2,82,0,3.5,19.8,25.9,0
28.4,30,25.2,82,0,3.5,19.8,25.9,0
28.4,30.6,25.5,83,0,3.2,20.9,29.4,0
28.4,30.6,25.5,83,0,3.2,20.9,29.4,0
28.2,30.6,26,84,0,3.2,22.2,33.5,0
28.2,30.6,26,84,0,3.2,22.2,33.5,0
28.5,30.6,25.9,82,0,3.9,19.3,29.4,0
28.5,30.6,25.9,82,0,3.9,19.3,29.4,0
28.2,30,25.8,81,0,3.1,21.9,31.7,0
28.2,30,25.8,81,0,3.1,21.9,31.7,0
28.5,30.6,26,81,0,3.1,19.3,27.8,0
28.5,30.6,26,81,1.523333333,3.1,19.3,27.8,0
28.3,31,25.7,80,1.523333333,3.2,14.6,24.1,0
28.3,31,25.7,80,1.523333333,3.2,14.6,24.1,0
28.6,30.2,25.4,81,1.523333333,2.9,16.5,24.1,0
28.6,30.2,25.4,81,1.523333333,2.9,16.5,24.1,0
28.6,30.6,25.8,80,1.523333333,3.1,17.6,22.2,0
28.6,30.6,25.8,80,1.523333333,3.1,17.6,22.2,0
28.3,31.7,24.8,79,1.523333333,3.5,15.4,24.1,0
28.3,31.7,24.8,79,1.523333333,3.5,15.4,24.1,0
26.3,28,24.4,91,1.523333333,2.3,7.4,16.5,0
26.3,28,24.4,91,1.523333333,2.3,7.4,16.5,0
25.7,27,24,95,1.523333333,1.9,9.3,14.8,0
25.7,27,24,95,1.523333333,1.9,9.3,14.8,0
28.2,30.7,25,81,1.523333333,4.2,12.2,24.1,0
28.2,30.7,25,81,1.523333333,4.2,12.2,24.1,0
28.2,31.3,25.4,81,0.51,3.7,15.9,25.9,0
28.2,31.3,25.4,81,0.51,3.7,15.9,25.9,0
27.2,30.3,25,85,4.06,3.4,11.9,31.7,0
27.2,30.3,25,85,4.06,3.4,11.9,31.7,0
27.4,30.2,23.6,82,0,3.4,12.8,22.2,0
27.4,30.2,23.6,82,0,3.4,12.8,22.2,0
27.6,30.6,25.4,78,1.523333333,3.4,14.3,27.8,0
27.6,30.6,25.4,78,1.523333333,3.4,14.3,27.8,0
27.9,31.5,24,78,1.523333333,3.2,11.9,22.2,0
27.9,31.5,24,78,1.523333333,3.2,11.9,22.2,0
27.2,31.7,24,81,1.523333333,3.2,10.9,22.2,0
27.2,31.7,24,81,1.523333333,3.2,10.9,22.2,0
28,30,23.6,81,1.523333333,3.5,9.3,20.6,0
28,30,23.6,81,1.523333333,3.5,9.3,20.6,0
28.9,31,23.9,78,1.523333333,3.4,11.9,20.6,0
28.9,31,23.9,78,0,3.4,11.9,20.6,0
26.2,28,25,92,0,2.1,9.8,20.6,0
26.2,28,25,92,0,2.1,9.8,20.6,0
26.6,29,23,89,0,3.1,12.8,22.2,0
26.6,29,23,89,0,3.1,12.8,22.2,0
25.3,28,23,94,0,1.9,12.2,22.2,0
25.3,28,23,94,0,1.9,12.2,22.2,0
26.1,27,25.5,93,0,1.8,10.7,13,0
26.1,27,25.5,93,0,1.8,10.7,13,0
27.4,29.2,23.4,84,0,3.1,10.9,20.6,0
27.4,29.2,23.4,84,0,3.1,10.9,20.6,0
28.7,31,24.8,80,0,4,11.9,22.2,0
28.7,31,24.8,80,0,4,11.9,22.2,0
28.1,29.5,25.2,83,0,2.9,10.4,20.6,0
28.1,29.5,25.2,83,0,2.9,10.4,20.6,0
26.3,28,24.5,88,0,2.6,10.7,18.3,0
26.3,28,24.5,88,0,2.6,10.7,18.3,0
25.1,26.2,23,95,0,2.3,9.4,18.3,0
25.1,26.2,23,95,0,2.3,9.4,18.3,0
25.7,27.2,23,93,0,2.9,10.2,14.8,0
25.7,27.2,23,93,0,2.9,10.2,14.8,0
27.7,31,24,83,0,4,11.9,22.2,0
27.7,31,24,83,0,4,11.9,22.2,0
28,31.6,23.4,80,0,3.7,11.9,20.6,0
28,31.6,23.4,80,0,3.7,11.9,20.6,0
28.2,31,23.6,83,0,3.4,10.7,20.6,0
28.2,31,23.6,83,0,3.4,10.7,20.6,0
28.2,34,22.6,72,0,4.2,11.5,20.6,0
28.2,34,22.6,72,0,4.2,11.5,20.6,0
29.1,33.2,22.4,67,0,2.7,10,18.3,0
29.1,33.2,22.4,67,0,2.7,10,18.3,0
29.4,33.3,21.5,70,0,2.4,9.3,16.5,0
29.4,33.3,21.5,70,0,2.4,9.3,16.5,0
30.8,35,22.6,50,0,2.6,8.1,20.6,0
30.8,35,22.6,50,0,2.6,8.1,20.6,0
29.7,35,20.6,51,0,2.6,9.6,18.3,0
29.7,35,20.6,51,0,2.6,9.6,18.3,0
28.9,34,21,62,0,2.6,9.6,18.3,0
28.9,34,21,62,0,2.6,9.6,18.3,0
28,31,21.7,60,0,3.4,10.9,20.6,0
28,31,21.7,60,0,3.4,10.9,20.6,0
28,33,18.8,59,0,3.1,9.4,18.3,0
28,33,18.8,59,0,3.1,9.4,18.3,0
29.8,35,20.5,47,0,3.5,10.6,25.9,0
29.8,35,20.5,47,0,3.5,10.6,25.9,0
30.8,35.7,20.2,50,0,3.1,10.7,22.2,0
30.8,35.7,20.2,50,0,3.1,10.7,22.2,0
30.4,36,22.2,39,0,3.5,10.7,22.2,0
30.4,36,22.2,39,0,3.5,10.7,22.2,0
30,35,22,34,0,3.4,12.6,20.6,0
30,35,22,34,0,3.4,12.6,20.6,0
29.1,34.7,20.4,40,0,3.4,10,18.3,0
29.1,34.7,20.4,40,0,3.4,10,18.3,0
27.9,34,18.5,46,0,3.1,9.1,24.1,0
27.9,34,18.5,46,0,3.1,9.1,24.1,0
28.6,35,16.7,37,0,3.1,9.1,18.3,0
28.6,35,16.7,37,0,3.1,9.1,18.3,0
28.2,35,17,37,0,3.2,9.6,18.3,0
28.2,35,17,37,0,3.2,9.6,18.3,0
28.2,34.5,18,41.5,0,2.9,8.6,17.4,0
28.2,34.5,18,41.5,0,2.9,8.6,17.4,0
28.2,34,19,46,0,2.6,7.6,16.5,0
28.2,34,19,46,0,2.6,7.6,16.5,0
28.8,35,19.6,56,0,2.3,6.3,13,0
28.8,35,19.6,56,0,2.3,6.3,13,0
29.9,35.4,22,59,0,2.3,9.3,16.5,0
29.9,35.4,22,59,0,2.3,9.3,16.5,0
27.1,34.5,16.4,46,0,3.1,7.6,16.5,0
27.1,34.5,16.4,46,0,3.1,7.6,16.5,0
27.7,35.2,16.4,41,0,3.4,8.5,16.5,0
27.7,35.2,16.4,41,0,3.4,8.5,16.5,0
28.1,35,17.6,40,0,2.7,7.8,16.5,0
28.1,35,17.6,40,0,2.7,7.8,16.5,0
27.9,34.5,17.4,41,0,3.1,8.3,16.5,0
27.9,34.5,17.4,41,0,3.1,8.3,16.5,0
28,35,16.6,43,0,3.2,8,20.6,0
28,35,16.6,43,0,3.2,8,20.6,0
28.4,35,18,50,0,2.6,6.9,18.3,0
28.4,35,18,50,0,2.6,6.9,18.3,0
28,33,17.6,49,0,2.4,6.7,14.8,0
28,33,17.6,49,0,2.4,6.7,14.8,0
27.9,35.2,18.4,47,0,2.6,9.8,18.3,0
27.9,35.2,18.4,47,0,2.6,9.8,18.3,0
28.9,35,18.8,46,0,2.4,9.8,16.5,0
28.9,35,18.8,46,0,2.4,9.8,16.5,0
27.4,34,17.4,43,0,2.6,8.7,20.6,0
27.4,34,17.4,43,0,2.6,8.7,20.6,0
27.1,33,17.6,41,0,2.7,7.8,18.3,0
27.1,33,17.6,41,0,2.7,7.8,18.3,0
26.1,33.5,17,52,0,2.3,7.6,16.5,0
26.1,33.5,17,52,0,2.3,7.6,16.5,0
28.2,35,16.2,39,0,2.9,9.1,20.6,0
28.2,35,16.2,39,0,2.9,9.1,20.6,0
28.8,34.6,18.2,46,0,3.1,8.5,18.3,0
28.8,34.6,18.2,46,0,3.1,8.5,18.3,0
29.3,34,22.6,55,0,3.1,9.4,20.6,0
29.3,34,22.6,55,0,3.1,9.4,20.6,0
26.6,32,17,48,0,3.2,8,18.3,0
26.6,32,17,48,0,3.2,8,18.3,0
27.3,34,18.5,46,0,2.9,9.6,16.5,0
27.3,34,18.5,46,0,2.9,9.6,16.5,0
27.4,34,16.4,45,0,2.6,7.8,18.3,0
27.4,34,16.4,45,0,2.6,7.8,18.3,0
26.1,32,16.3,55,0,2.1,4.3,16.5,0
26.1,32,16.3,55,0,2.1,4.3,16.5,0
26.8,33,15.9,47,0,2.4,6.9,16.5,0
26.8,33,15.9,47,0,2.4,6.9,16.5,0
26.6,32,15.4,41,0,2.6,8.5,20.6,0
26.6,32,15.4,41,0,2.6,8.5,20.6,0
26.7,32.5,15.65,44,0,2.5,7.7,18.55,0
26.7,32.5,15.65,44,0,2.5,7.7,18.55,0
25.9,31,16.5,52,0,1.9,6.1,16.5,0
25.9,31,16.5,52,0,1.9,6.1,16.5,0
26.3,33,16.2,49,0,1.9,6.9,16.5,0
26.3,33,16.2,49,0,1.9,6.9,16.5,0
26.1,32.5,15.4,43,0,2.3,8.1,16.5,0
26.1,32.5,15.4,43,0,2.3,8.1,16.5,0
24.2,29,15.9,68,0,2.6,8.9,20.6,0
24.2,29,15.9,68,0,2.6,8.9,20.6,0
24.6,29,17.2,61,0,2.6,9.3,22.2,0
24.6,29,17.2,61,0,2.6,9.3,22.2,0
24.5,29,16.8,50,0,2.9,9.8,22.2,0
24.5,29,16.8,50,0,2.9,9.8,22.2,0
24.4,31,13.6,49,0,2.4,9.3,20.6,0
24.4,31,13.6,49,0,2.4,9.3,20.6,0
25.5,32,16.4,58,0,2.4,9.8,20.6,0
25.5,32,16.4,58,0,2.4,9.8,20.6,0
25.8,33,18.2,66,0,1.9,8.3,18.3,0
25.8,33,18.2,66,0,1.9,8.3,18.3,0
26.3,32,17,49,0,2.4,9.3,18.3,0
26.3,32,17,49,0,2.4,9.3,18.3,0
26.3,32,17.1,47,0,2.3,8,20.6,0
26.3,32,17.1,47,0,2.3,8,20.6,0
27.1,32,16.5,43,0,2.4,7.6,16.5,0
27.1,32,16.5,43,0,2.4,7.6,16.5,0
28.5,34,19,39,0,2.4,7.6,18.3,0
28.5,34,19,39,0,2.4,7.6,18.3,0
27.1,32,18.8,45,0,2.7,11.9,22.2,0
27.1,32,18.8,45,0,2.7,11.9,22.2,0
25.1,30,16.4,48,0,3.7,9.8,20.6,0
25.1,30,16.4,48,0,3.7,9.8,20.6,0
27.3,33,17.6,40,0,2.1,8,18.3,0
27.3,33,17.6,40,0,2.1,8,18.3,0
26.9,33,15.9,47,0,2.3,5.9,16.5,0
26.9,33,15.9,47,0,2.3,5.9,16.5,0
27.7,33.2,18.2,48,0,1.9,6.7,18.3,0
27.7,33.2,18.2,48,0,1.9,6.7,18.3,0
26.4,32,18.5,60,0,2.4,7.4,20.6,0
26.4,32,18.5,60,0,2.4,7.4,20.6,0
25.3,31,14,48,0,3.1,7.6,18.3,0
25.3,31,14,48,0,3.1,7.6,18.3,0
26.1,30,17.6,56,0,3.2,9.8,18.3,0
26.1,30,17.6,56,0,3.2,9.8,18.3,0
26.7,34,16.8,44,0,3.1,8,20.6,0
26.7,34,16.8,44,0,3.1,8,20.6,0
27.8,34,16.4,44,0,2.6,8.1,18.3,0
27.8,34,16.4,44,0,2.6,8.1,18.3,0
29.7,36,18.3,38,0,2.9,8.5,18.3,0
29.7,36,18.3,38,0,2.9,8.5,18.3,0
30.2,37,19.3,37,0,3.9,8.7,24.1,0
30.2,37,19.3,37,0,3.9,8.7,24.1,0
30,36,19.5,37,0,2.7,8.7,22.2,0
30,36,19.5,37,0,2.7,8.7,22.2,0
28.9,35,19.4,51,0,3.2,10.9,24.1,0
28.9,35,19.4,51,0,3.2,10.9,24.1,0
26.2,30,20.4,74,0,4,10.4,24.1,0
26.2,30,20.4,74,0,4,10.4,24.1,0
30.1,39,18.2,35,0,3.2,8,22.2,0
30.1,39,18.2,35,0,3.2,8,22.2,0
30.2,37,17.4,32,0,3.5,10,22.2,0
30.2,37,17.4,32,0,3.5,10,22.2,0
29.8,36,19.7,39,0,2.7,6.7,18.3,0
29.8,36,19.7,39,0,2.7,6.7,18.3,0
30.6,37,18.7,39,0,3.1,8.3,18.3,0
30.6,37,18.7,39,0,3.1,8.3,18.3,0
29.2,35,19.3,43,0,3.5,9.3,22.2,0
29.2,35,19.3,43,0,3.5,9.3,22.2,0
28.1,33,20.5,53,0,3.4,9.1,20.6,0
28.1,33,20.5,53,0,3.4,9.1,20.6,0
27.1,31,18.4,66,0,2.9,9.3,20.6,0
27.1,31,18.4,66,0,2.9,9.3,20.6,0
27.6,31.6,19.8,62,0,3.5,9.1,22.2,0
27.6,31.6,19.8,62,0,3.5,9.1,22.2,0
27.7,32,20.8,57,0,4.3,11.5,20.6,0
27.7,32,20.8,57,0,4.3,11.5,20.6,0
27.4,32.2,15.2,31,0,3.5,9.4,22.2,0
27.4,32.2,15.2,31,0,3.5,9.4,22.2,0
28.7,36,16.2,39,0,3.5,9.1,20.6,0
28.7,36,16.2,39,0,3.5,9.1,20.6,0
28.9,33,19.4,47,0,3.2,9.6,22.2,0
28.9,33,19.4,47,0,3.2,9.6,22.2,0
27.8,34,20.6,72,0,4.2,11.9,22.2,0
27.8,34,20.6,72,0,4.2,11.9,22.2,0
28.7,35,20.2,68,0,3.9,10.7,25.9,0
28.7,35,20.2,68,0,3.9,10.7,25.9,0
28.6,32,21.9,74,0,3.5,10.9,22.2,0
28.6,32,21.9,74,0,3.5,10.9,22.2,0
30,34,21.4,60,0,3.9,11.9,29.4,0
30,34,21.4,60,0,3.9,11.9,29.4,0
31.4,36,22.2,52,0,3.7,11.5,27.8,0
31.4,36,22.2,52,0,3.7,11.5,27.8,0
32.8,39,21.5,46,0,3.5,10.9,25.9,0
32.8,39,21.5,46,0,3.5,10.9,25.9,0
30.3,34,24,64,0,3.4,9.6,24.1,0
30.3,34,24,64,0,3.4,9.6,24.1,0
28.9,32,23,73,0,3.9,9.6,18.3,0
28.9,32,23,73,0,3.9,9.6,18.3,0
29.2,33.2,23.4,68,0,4,10.7,20.6,0
29.2,33.2,23.4,68,0,4,10.7,20.6,0
29.5,34,22.7,70,0,3.9,9.8,20.6,0
29.5,34,22.7,70,0,3.9,9.8,20.6,0
28.8,33,22.8,57,0,3.7,10.4,22.2,0
28.8,33,22.8,57,0,3.7,10.4,22.2,0
29.4,34,19,51,0,2.9,11.9,25.9,0
29.4,34,19,51,0,2.9,11.9,25.9,0
31.8,37,20.4,44,0,2.4,8.7,22.2,0
31.8,37,20.4,44,0,2.4,8.7,22.2,0
30.8,35,22,67,0,3.1,10.6,20.6,0
30.8,35,22,67,0,3.1,10.6,20.6,0
30.2,34.2,24.8,74,0,3.4,12,24.1,0
30.2,34.2,24.8,74,0,3.4,12,24.1,0
29.8,33,25.4,77,0,3.7,9.4,24.1,0
29.8,33,25.4,77,0,3.7,9.4,24.1,0
30.2,33.6,25,72,0,4.2,13,24.1,0
30.2,33.6,25,72,0,4.2,13,24.1,0
30,33.2,24.2,74,0,3.9,11.3,20.6,0
30,33.2,24.2,74,0,3.9,11.3,20.6,0
30,34,25,70,0,4,13.9,25.9,0
30,34,25,70,0,4,13.9,25.9,0
29.6,33,23.8,62,0,4,12.4,22.2,0
29.6,33,23.8,62,0,4,12.4,22.2,0
29.5,33,23.4,68,0,3.4,11.5,25.9,0
29.5,33,23.4,68,0,3.4,11.5,25.9,0
29.8,34,24,68,0,3.9,11.3,27.8,0
29.8,34,24,68,0,3.9,11.3,27.8,0
30.2,33.5,25.4,71,0,3.7,10.4,24.1,0
30.2,33.5,25.4,71,0,3.7,10.4,24.1,0
29.4,32,24,76,0,3.9,10.9,24.1,0
29.4,32,24,76,0,3.9,10.9,24.1,0
29.8,32.2,24.2,75,0,3.9,9.8,20.6,0
29.8,32.2,24.2,75,0,3.9,9.8,20.6,0
30.7,33.6,27,70,0,4.3,11.1,22.2,0
30.7,33.6,27,70,0,4.3,11.1,22.2,0
31.1,40,26,70,0,3.7,12,24.1,0
31.1,40,26,70,0,3.7,12,24.1,0
30.7,34,24.6,71,0,4.7,10.7,22.2,0
30.7,34,24.6,71,0,4.7,10.7,22.2,0
31.3,35,25.5,67,0,3.4,8.9,25.9,0
31.3,35,25.5,67,0,3.4,8.9,25.9,0
31.1,34.5,26.4,74,0,4,12.8,24.1,0
31.1,34.5,26.4,74,0,4,12.8,24.1,0
31,34.2,27.1,70,0,4.8,14.4,25.9,0
31,34.2,27.1,70,0,4.8,14.4,25.9,0
30.8,33.5,26.4,70,0,4.5,11.7,22.2,0
30.8,33.5,26.4,70,0,4.5,11.7,22.2,0
30.8,33.6,25.7,68,0,4.8,13.5,24.1,0
30.8,33.6,25.7,68,0,4.8,13.5,24.1,0
30.9,34,25.8,64,0,4.8,13.1,27.8,0
30.9,34,25.8,64,0,4.8,13.1,27.8,0
31.1,34,28,73,0,5,14.3,24.1,0
31.1,34,28,73,0,5,14.3,24.1,0
31,33.7,27.8,71,0,5.1,17,22.2,0
31,33.7,27.8,71,0,5.1,17,22.2,0
31.2,34.2,27.8,71,0,4.5,17,24.1,0
31.2,34.2,27.8,71,0,4.5,17,24.1,0
31.6,34,28.4,72,0,4.8,16.7,25.9,0
31.6,34,28.4,72,0,4.8,16.7,25.9,0
31.2,35,27.2,75,0,4.2,13,25.9,0
31.2,35,27.2,75,0,4.2,13,25.9,0
31.1,34,25.4,74,0,4.7,12.8,22.2,0
31.1,34,25.4,74,0,4.7,12.8,22.2,0
31.3,34.2,28,71,0,4.5,16.3,33.5,0
31.3,34.2,28,71,0,4.5,16.3,33.5,0
28.8,34.5,25,79,0,3.2,14.8,27.8,0
28.8,34.5,25,79,0,3.2,14.8,27.8,0
28.6,32.2,24.2,79,0,3.7,10.9,24.1,0
28.6,32.2,24.2,79,0,3.7,10.9,24.1,0
28.4,32,24.2,82,0,3.1,13,22.2,0
28.4,32,24.2,82,0,3.1,13,22.2,0
28.9,31.6,24.1,83,0,3.4,10.4,18.3,0
28.9,31.6,24.1,83,0,3.4,10.4,18.3,0
29.6,33.2,25,81,0,4,12,22.2,0
29.6,33.2,25,81,0,4,12,22.2,0
29.7,32,25.2,81,0,5,13.1,25.9,0
29.7,32,25.2,81,0,5,13.1,25.9,0
30.7,34,27.5,76,0,3.7,14.8,22.2,0
30.7,34,27.5,76,0,3.7,14.8,22.2,0
30.8,33,26.8,74,0,3.7,17,25.9,0
30.8,33,26.8,74,0,3.7,17,25.9,0
30,33,27,76,3.05,3.2,18.1,27.8,0
30,33,27,76,3.05,3.2,18.1,27.8,0
25.9,27,22,91,6.1,2.3,10.4,25.9,0
25.9,27,22,91,6.1,2.3,10.4,25.9,0
28.3,33,25.1,85,6.1,2.6,15.4,29.4,0
28.3,33,25.1,85,6.1,2.6,15.4,29.4,0
28,30,25,87,6.1,2.1,18,31.7,0
28,30,25,87,6.1,2.1,18,31.7,0
28.4,31,24.4,86,0,2.3,21.5,40.7,0
28.4,31,24.4,86,0,2.3,21.5,40.7,0
28.2,31,24.2,86,0,2.3,17.8,25.9,0
28.2,31,24.2,86,0,2.3,17.8,25.9,0
29.8,32,25.2,80,0,2.9,19.3,27.8,0
29.8,32,25.2,80,0,2.9,19.3,27.8,0
29.7,32.2,25.5,79,1.423333333,3.4,19.4,31.7,0
29.7,32.2,25.5,79,1.804444444,3.4,19.4,31.7,0
29.4,31.5,26.2,79,1.804444444,3.4,16.5,25.9,0
29.4,31.5,26.2,79,1.804444444,3.4,16.5,25.9,0
29.4,32,24.6,78,1.804444444,3.4,12.2,27.8,0
29.4,32,24.6,78,1.804444444,3.4,12.2,27.8,0
28.8,31,26,82,1.804444444,2.9,20.6,31.7,0
28.8,31,26,82,1.804444444,2.9,20.6,31.7,0
28.2,30,24.2,84,1.804444444,2.3,19.1,37,0
28.2,30,24.2,84,1.804444444,2.3,19.1,37,0
27.4,29,23.4,86,1.804444444,2.3,20.2,37,0
27.4,29,23.4,86,1.804444444,2.3,20.2,37,0
27.1,29,24.2,92,1.804444444,2.4,11.7,20.6,0
27.1,29,24.2,92,1.804444444,2.4,11.7,20.6,0
27.5,30,24.6,90,2.03,2.3,16.1,27.8,0
27.5,30,24.6,90,2.03,2.3,16.1,27.8,0
27.4,29,24.5,92,2.03,1.8,22.4,37,0
27.4,29,24.5,92,2.03,1.8,22.4,37,0
28.4,30,24.8,83,2.03,2.7,19.3,29.4,0
28.4,30,24.8,83,2.03,2.7,19.3,29.4,0
28.6,30,26.4,82,2.03,2.9,20,31.7,0
28.6,30,26.4,82,2.03,2.9,20,31.7,0
28.3,30,25.9,85,2.03,2.6,21.7,31.7,0
28.3,30,25.9,85,2.03,2.6,21.7,31.7,0
27.8,30.2,24.9,86,2.03,2.7,15.9,25.9,0
27.8,30.2,24.9,86,2.03,2.7,15.9,25.9,0
28.3,31,24.8,84,2.03,2.9,18.1,31.7,0
28.3,31,24.8,84,2.03,2.9,18.1,31.7,0
28.6,30.7,26.5,81,2.03,3.7,17,25.9,0
28.6,30.7,26.5,81,2.03,3.7,17,25.9,0
28.6,30.6,25.5,82,0,3.5,19.1,31.7,0
28.6,30.6,25.5,82,0,3.5,19.1,31.7,0
